source,state,generation,year,month
solar,Telangana,417.72,2019-20,October
solar,Telangana,420.1,2019-20,September
solar,Telangana,590.56,2020-21,April
solar,Telangana,402.55,2020-21,August
solar,Telangana,585.99,2020-21,December
solar,Telangana,571.38,2020-21,February
solar,Telangana,539.21,2020-21,January
solar,Telangana,482.0,2020-21,July
solar,Telangana,502.21,2020-21,June
solar,Telangana,654.41,2020-21,March
solar,Telangana,627.79,2020-21,May
solar,Telangana,511.79,2020-21,November
solar,Telangana,441.57,2020-21,October
solar,Telangana,441.57,2020-21,September
solar,Telangana,602.24,2021-22,April
solar,Telangana,478.74,2021-22,August
solar,Telangana,538.87,2021-22,December
solar,Telangana,616.66,2021-22,February
solar,Telangana,568.9,2021-22,January
solar,Telangana,438.12,2021-22,July
solar,Telangana,522.44,2021-22,June
solar,Telangana,671.68,2021-22,March
solar,Telangana,620.61,2021-22,May
solar,Telangana,429.2,2021-22,November
solar,Telangana,570.74,2021-22,October
solar,Telangana,478.74,2021-22,September
solar,Telangana,601.94,2022-23,April
solar,Telangana,500.5,2022-23,August
solar,Telangana,525.48,2022-23,December
solar,Telangana,642.13,2022-23,February
solar,Telangana,625.68,2022-23,January
solar,Telangana,412.77,2022-23,July
solar,Telangana,559.28,2022-23,June
solar,Telangana,674.93,2022-23,March
solar,Telangana,628.04,2022-23,May
solar,Telangana,555.29,2022-23,November
solar,Telangana,540.86,2022-23,October
solar,Telangana,478.56,2022-23,September
solar,Telangana,634.38,2023-24,April
solar,Telangana,542.53,2023-24,August
solar,Telangana,539.06,2023-24,December
solar,Telangana,630.73,2023-24,February
solar,Telangana,574.68,2023-24,January
solar,Telangana,417.62,2023-24,July
solar,Telangana,612.91,2023-24,June
solar,Telangana,690.4,2023-24,March
solar,Telangana,662.08,2023-24,May
solar,Telangana,476.53,2023-24,November
solar,Telangana,639.91,2023-24,October
solar,Telangana,463.85,2023-24,September
solar,Telangana,644.62,2024-25,April
solar,Telangana,520.46,2024-25,August
solar,Telangana,491.86,2024-25,December
solar,Telangana,633.45,2024-25,February
solar,Telangana,642.89,2024-25,January
solar,Telangana,416.78,2024-25,July
solar,Telangana,563.67,2024-25,June
solar,Telangana,722.9,2024-25,March
solar,Telangana,680.23,2024-25,May
solar,Telangana,569.05,2024-25,November
solar,Telangana,562.36,2024-25,October
solar,Telangana,493.49,2024-25,September
solar,Telangana,648.28,2025-26,April
solar,Telangana,473.65,2025-26,August
solar,Telangana,632.15,2025-26,December
solar,Telangana,604.03,2025-26,February
solar,Telangana,603.27,2025-26,January
solar,Telangana,476.19,2025-26,July
solar,Telangana,558.99,2025-26,June
solar,Telangana,715.14,2025-26,March
solar,Telangana,622.02,2025-26,May
solar,Telangana,591.64,2025-26,November
solar,Telangana,531.28,2025-26,October
solar,Telangana,463.9,2025-26,September
solar,Telangana,721.22,2026-27,April
solar,Telangana,0.0,2026-27,August
solar,Telangana,0.0,2026-27,December
solar,Telangana,0.0,2026-27,February
solar,Telangana,0.0,2026-27,January
solar,Telangana,565.86,2026-27,July
solar,Telangana,741.71,2026-27,June
solar,Telangana,0.0,2026-27,March
solar,Telangana,744.0,2026-27,May
solar,Telangana,0.0,2026-27,November
solar,Telangana,0.0,2026-27,October
solar,Telangana,0.0,2026-27,September
solar,Tripura,0.49,2015-16,April
solar,Tripura,0.44,2015-16,August
solar,Tripura,0.38,2015-16,December
solar,Tripura,0.51,2015-16,February
solar,Tripura,0.54,2015-16,January
solar,Tripura,0.35,2015-16,July
solar,Tripura,0.42,2015-16,June
solar,Tripura,0.59,2015-16,March
solar,Tripura,0.55,2015-16,May
solar,Tripura,0.63,2015-16,November
solar,Tripura,0.57,2015-16,October
solar,Tripura,0.57,2015-16,September
solar,Tripura,0.56,2016-17,April
solar,Tripura,0.43,2016-17,August
solar,Tripura,0.64,2016-17,December
solar,Tripura,0.62,2016-17,February
solar,Tripura,0.69,2016-17,January
solar,Tripura,0.39,2016-17,July
solar,Tripura,0.58,2016-17,June
solar,Tripura,0.62,2016-17,March
solar,Tripura,0.5,2016-17,May
solar,Tripura,0.64,2016-17,November
solar,Tripura,0.64,2016-17,October
solar,Tripura,0.58,2016-17,September
solar,Tripura,0.54,2017-18,April
solar,Tripura,0.49,2017-18,August
solar,Tripura,0.59,2017-18,December
solar,Tripura,0.55,2017-18,February
solar,Tripura,0.57,2017-18,January
solar,Tripura,0.43,2017-18,July
solar,Tripura,0.49,2017-18,June
solar,Tripura,0.66,2017-18,March
solar,Tripura,0.63,2017-18,May
solar,Tripura,0.67,2017-18,November
solar,Tripura,0.61,2017-18,October
solar,Tripura,0.49,2017-18,September
solar,Tripura,0.6,2018-19,April
solar,Tripura,0.57,2018-19,August
solar,Tripura,0.56,2018-19,December
solar,Tripura,0.6,2018-19,February
solar,Tripura,0.69,2018-19,January
solar,Tripura,0.55,2018-19,July
solar,Tripura,0.5,2018-19,June
solar,Tripura,0.69,2018-19,March
solar,Tripura,0.6,2018-19,May
solar,Tripura,0.68,2018-19,November
solar,Tripura,0.56,2018-19,October
solar,Tripura,0.54,2018-19,September
solar,Tripura,0.61,2019-20,April
solar,Tripura,0.0,2019-20,August
solar,Tripura,0.02,2019-20,December
solar,Tripura,0.52,2019-20,February
solar,Tripura,0.01,2019-20,January
solar,Tripura,0.51,2019-20,July
solar,Tripura,0.54,2019-20,June
solar,Tripura,0.52,2019-20,March
solar,Tripura,0.67,2019-20,May
solar,Tripura,0.01,2019-20,November
solar,Tripura,0.02,2019-20,October
solar,Tripura,0.0,2019-20,September
solar,Tripura,0.47,2020-21,April
solar,Tripura,0.5,2020-21,August
solar,Tripura,0.61,2020-21,December
solar,Tripura,0.47,2020-21,February
solar,Tripura,0.54,2020-21,January
solar,Tripura,0.49,2020-21,July
solar,Tripura,0.32,2020-21,June
solar,Tripura,0.53,2020-21,March
solar,Tripura,0.78,2020-21,May
solar,Tripura,0.49,2020-21,November
solar,Tripura,0.34,2020-21,October
solar,Tripura,0.49,2020-21,September
solar,Tripura,0.52,2021-22,April
solar,Tripura,0.34,2021-22,August
solar,Tripura,0.57,2021-22,December
solar,Tripura,0.57,2021-22,February
solar,Tripura,0.57,2021-22,January
solar,Tripura,0.37,2021-22,July
solar,Tripura,0.57,2021-22,June
solar,Tripura,0.57,2021-22,March
solar,Tripura,0.57,2021-22,May
solar,Tripura,0.57,2021-22,November
solar,Tripura,0.46,2021-22,October
solar,Tripura,0.51,2021-22,September
solar,Tripura,0.59,2022-23,April
solar,Tripura,0.56,2022-23,August
solar,Tripura,0.55,2022-23,December
solar,Tripura,0.54,2022-23,February
solar,Tripura,0.54,2022-23,January
solar,Tripura,0.54,2022-23,July
solar,Tripura,0.37,2022-23,June
solar,Tripura,0.54,2022-23,March
solar,Tripura,0.53,2022-23,May
solar,Tripura,0.64,2022-23,November
solar,Tripura,0.64,2022-23,October
solar,Tripura,0.51,2022-23,September
solar,Tripura,0.54,2023-24,April
solar,Tripura,0.28,2023-24,August
solar,Tripura,0.49,2023-24,December
solar,Tripura,0.53,2023-24,February
solar,Tripura,0.4,2023-24,January
solar,Tripura,0.49,2023-24,July
solar,Tripura,0.4,2023-24,June
solar,Tripura,0.58,2023-24,March
solar,Tripura,0.54,2023-24,May
solar,Tripura,0.05,2023-24,November
solar,Tripura,0.51,2023-24,October
solar,Tripura,0.28,2023-24,September
solar,Tripura,0.56,2024-25,April
solar,Tripura,0.4,2024-25,August
solar,Tripura,0.52,2024-25,December
solar,Tripura,0.49,2024-25,February
solar,Tripura,0.49,2024-25,January
solar,Tripura,0.5,2024-25,July
solar,Tripura,0.41,2024-25,June
solar,Tripura,0.61,2024-25,March
solar,Tripura,0.51,2024-25,May
solar,Tripura,0.52,2024-25,November
solar,Tripura,0.52,2024-25,October
solar,Tripura,0.44,2024-25,September
solar,Tripura,0.58,2025-26,April
solar,Tripura,0.48,2025-26,August
solar,Tripura,0.54,2025-26,December
solar,Tripura,0.52,2025-26,February
solar,Tripura,0.53,2025-26,January
solar,Tripura,0.44,2025-26,July
solar,Tripura,0.39,2025-26,June
solar,Tripura,0.57,2025-26,March
solar,Tripura,3.22,2025-26,May
solar,Tripura,0.59,2025-26,November
solar,Tripura,0.57,2025-26,October
solar,Tripura,0.55,2025-26,September
solar,Tripura,0.5,2026-27,April
solar,Tripura,0.0,2026-27,August
solar,Tripura,0.0,2026-27,December
solar,Tripura,0.0,2026-27,February
solar,Tripura,0.0,2026-27,January
solar,Tripura,0.38,2026-27,July
solar,Tripura,0.48,2026-27,June
solar,Tripura,0.0,2026-27,March
solar,Tripura,0.41,2026-27,May
solar,Tripura,0.0,2026-27,November
solar,Tripura,0.0,2026-27,October
solar,Tripura,0.0,2026-27,September
solar,Uttar Pradesh,6.82,2015-16,April
solar,Uttar Pradesh,10.59,2015-16,August
solar,Uttar Pradesh,12.4,2015-16,December
solar,Uttar Pradesh,16.1,2015-16,February
solar,Uttar Pradesh,12.86,2015-16,January
solar,Uttar Pradesh,6.98,2015-16,July
solar,Uttar Pradesh,6.51,2015-16,June
solar,Uttar Pradesh,19.07,2015-16,March
solar,Uttar Pradesh,8.72,2015-16,May
solar,Uttar Pradesh,8.33,2015-16,November
solar,Uttar Pradesh,9.69,2015-16,October
solar,Uttar Pradesh,8.07,2015-16,September
solar,Uttar Pradesh,18.99,2016-17,April
solar,Uttar Pradesh,10.98,2016-17,August
solar,Uttar Pradesh,19.96,2016-17,December
solar,Uttar Pradesh,30.13,2016-17,February
solar,Uttar Pradesh,27.09,2016-17,January
solar,Uttar Pradesh,11.61,2016-17,July
solar,Uttar Pradesh,16.62,2016-17,June
solar,Uttar Pradesh,38.97,2016-17,March
solar,Uttar Pradesh,18.93,2016-17,May
solar,Uttar Pradesh,26.47,2016-17,November
solar,Uttar Pradesh,31.91,2016-17,October
solar,Uttar Pradesh,15.62,2016-17,September
solar,Uttar Pradesh,44.66,2017-18,April
solar,Uttar Pradesh,41.75,2017-18,August
solar,Uttar Pradesh,57.92,2017-18,December
solar,Uttar Pradesh,67.1,2017-18,February
solar,Uttar Pradesh,71.8,2017-18,January
solar,Uttar Pradesh,30.45,2017-18,July
solar,Uttar Pradesh,40.59,2017-18,June
solar,Uttar Pradesh,102.21,2017-18,March
solar,Uttar Pradesh,43.72,2017-18,May
solar,Uttar Pradesh,59.86,2017-18,November
solar,Uttar Pradesh,65.5,2017-18,October
solar,Uttar Pradesh,54.56,2017-18,September
solar,Uttar Pradesh,106.41,2018-19,April
solar,Uttar Pradesh,79.94,2018-19,August
solar,Uttar Pradesh,103.17,2018-19,December
solar,Uttar Pradesh,104.13,2018-19,February
solar,Uttar Pradesh,98.0,2018-19,January
solar,Uttar Pradesh,81.85,2018-19,July
solar,Uttar Pradesh,99.69,2018-19,June
solar,Uttar Pradesh,137.64,2018-19,March
solar,Uttar Pradesh,112.02,2018-19,May
solar,Uttar Pradesh,101.6,2018-19,November
solar,Uttar Pradesh,120.34,2018-19,October
solar,Uttar Pradesh,98.81,2018-19,September
solar,Uttar Pradesh,123.89,2019-20,April
solar,Uttar Pradesh,107.02,2019-20,August
solar,Uttar Pradesh,93.35,2019-20,December
solar,Uttar Pradesh,149.28,2019-20,February
solar,Uttar Pradesh,118.16,2019-20,January
solar,Uttar Pradesh,107.48,2019-20,July
solar,Uttar Pradesh,131.06,2019-20,June
solar,Uttar Pradesh,153.67,2019-20,March
solar,Uttar Pradesh,145.87,2019-20,May
solar,Uttar Pradesh,108.9,2019-20,November
solar,Uttar Pradesh,115.22,2019-20,October
solar,Uttar Pradesh,93.17,2019-20,September
solar,Uttar Pradesh,154.69,2020-21,April
solar,Uttar Pradesh,123.35,2020-21,August
solar,Uttar Pradesh,128.05,2020-21,December
solar,Uttar Pradesh,214.8,2020-21,February
solar,Uttar Pradesh,133.05,2020-21,January
solar,Uttar Pradesh,130.02,2020-21,July
solar,Uttar Pradesh,127.57,2020-21,June
solar,Uttar Pradesh,257.81,2020-21,March
solar,Uttar Pradesh,169.45,2020-21,May
solar,Uttar Pradesh,134.61,2020-21,November
solar,Uttar Pradesh,148.13,2020-21,October
solar,Uttar Pradesh,134.65,2020-21,September
solar,Uttar Pradesh,267.46,2021-22,April
solar,Uttar Pradesh,216.68,2021-22,August
solar,Uttar Pradesh,202.55,2021-22,December
solar,Uttar Pradesh,277.87,2021-22,February
solar,Uttar Pradesh,190.88,2021-22,January
solar,Uttar Pradesh,217.26,2021-22,July
solar,Uttar Pradesh,195.61,2021-22,June
solar,Uttar Pradesh,348.38,2021-22,March
solar,Uttar Pradesh,259.5,2021-22,May
solar,Uttar Pradesh,215.16,2021-22,November
solar,Uttar Pradesh,276.35,2021-22,October
solar,Uttar Pradesh,232.72,2021-22,September
solar,Uttar Pradesh,332.97,2022-23,April
solar,Uttar Pradesh,276.99,2022-23,August
solar,Uttar Pradesh,285.47,2022-23,December
solar,Uttar Pradesh,354.58,2022-23,February
solar,Uttar Pradesh,248.38,2022-23,January
solar,Uttar Pradesh,293.09,2022-23,July
solar,Uttar Pradesh,307.57,2022-23,June
solar,Uttar Pradesh,373.45,2022-23,March
solar,Uttar Pradesh,331.02,2022-23,May
solar,Uttar Pradesh,291.58,2022-23,November
solar,Uttar Pradesh,305.79,2022-23,October
solar,Uttar Pradesh,273.12,2022-23,September
solar,Uttar Pradesh,376.83,2023-24,April
solar,Uttar Pradesh,304.35,2023-24,August
solar,Uttar Pradesh,255.67,2023-24,December
solar,Uttar Pradesh,340.29,2023-24,February
solar,Uttar Pradesh,205.22,2023-24,January
solar,Uttar Pradesh,313.04,2023-24,July
solar,Uttar Pradesh,357.4,2023-24,June
solar,Uttar Pradesh,458.82,2023-24,March
solar,Uttar Pradesh,414.58,2023-24,May
solar,Uttar Pradesh,267.04,2023-24,November
solar,Uttar Pradesh,368.24,2023-24,October
solar,Uttar Pradesh,309.84,2023-24,September
solar,Uttar Pradesh,466.01,2024-25,April
solar,Uttar Pradesh,376.64,2024-25,August
solar,Uttar Pradesh,356.36,2024-25,December
solar,Uttar Pradesh,447.37,2024-25,February
solar,Uttar Pradesh,353.8,2024-25,January
solar,Uttar Pradesh,368.01,2024-25,July
solar,Uttar Pradesh,422.6,2024-25,June
solar,Uttar Pradesh,564.83,2024-25,March
solar,Uttar Pradesh,476.76,2024-25,May
solar,Uttar Pradesh,351.86,2024-25,November
solar,Uttar Pradesh,420.87,2024-25,October
solar,Uttar Pradesh,360.95,2024-25,September
solar,Uttar Pradesh,528.98,2025-26,April
solar,Uttar Pradesh,375.31,2025-26,August
solar,Uttar Pradesh,353.77,2025-26,December
solar,Uttar Pradesh,486.9,2025-26,February
solar,Uttar Pradesh,386.38,2025-26,January
solar,Uttar Pradesh,394.96,2025-26,July
solar,Uttar Pradesh,431.29,2025-26,June
solar,Uttar Pradesh,571.3,2025-26,March
solar,Uttar Pradesh,516.55,2025-26,May
solar,Uttar Pradesh,423.6,2025-26,November
solar,Uttar Pradesh,412.48,2025-26,October
solar,Uttar Pradesh,421.21,2025-26,September
solar,Uttar Pradesh,587.87,2026-27,April
solar,Uttar Pradesh,0.0,2026-27,August
solar,Uttar Pradesh,0.0,2026-27,December
solar,Uttar Pradesh,0.0,2026-27,February
solar,Uttar Pradesh,0.0,2026-27,January
solar,Uttar Pradesh,432.84,2026-27,July
solar,Uttar Pradesh,553.25,2026-27,June
solar,Uttar Pradesh,0.0,2026-27,March
solar,Uttar Pradesh,609.58,2026-27,May
solar,Uttar Pradesh,0.0,2026-27,November
solar,Uttar Pradesh,0.0,2026-27,October
solar,Uttar Pradesh,0.0,2026-27,September
solar,Uttarakhand,0.65,2015-16,April
solar,Uttarakhand,0.34,2015-16,August
solar,Uttarakhand,0.34,2015-16,December
solar,Uttarakhand,0.6,2015-16,February
solar,Uttarakhand,0.36,2015-16,January
solar,Uttarakhand,0.5,2015-16,July
solar,Uttarakhand,0.23,2015-16,June
solar,Uttarakhand,0.73,2015-16,March
solar,Uttarakhand,0.61,2015-16,May
solar,Uttarakhand,0.45,2015-16,November
solar,Uttarakhand,0.5,2015-16,October
solar,Uttarakhand,0.56,2015-16,September
solar,Uttarakhand,2.84,2016-17,April
solar,Uttarakhand,3.0,2016-17,August
solar,Uttarakhand,2.5,2016-17,December
solar,Uttarakhand,3.17,2016-17,February
solar,Uttarakhand,2.46,2016-17,January
solar,Uttarakhand,2.71,2016-17,July
solar,Uttarakhand,2.6,2016-17,June
solar,Uttarakhand,4.0,2016-17,March
solar,Uttarakhand,0.6,2016-17,May
solar,Uttarakhand,2.7,2016-17,November
solar,Uttarakhand,2.51,2016-17,October
solar,Uttarakhand,3.17,2016-17,September
solar,Uttarakhand,20.89,2017-18,April
solar,Uttarakhand,22.38,2017-18,August
solar,Uttarakhand,13.92,2017-18,December
solar,Uttarakhand,24.5,2017-18,February
solar,Uttarakhand,18.03,2017-18,January
solar,Uttarakhand,22.38,2017-18,July
solar,Uttarakhand,22.73,2017-18,June
solar,Uttarakhand,25.72,2017-18,March
solar,Uttarakhand,26.64,2017-18,May
solar,Uttarakhand,21.42,2017-18,November
solar,Uttarakhand,16.9,2017-18,October
solar,Uttarakhand,16.03,2017-18,September
solar,Uttarakhand,30.52,2018-19,April
solar,Uttarakhand,20.71,2018-19,August
solar,Uttarakhand,19.01,2018-19,December
solar,Uttarakhand,20.3,2018-19,February
solar,Uttarakhand,23.08,2018-19,January
solar,Uttarakhand,25.74,2018-19,July
solar,Uttarakhand,31.61,2018-19,June
solar,Uttarakhand,37.89,2018-19,March
solar,Uttarakhand,29.9,2018-19,May
solar,Uttarakhand,25.18,2018-19,November
solar,Uttarakhand,31.25,2018-19,October
solar,Uttarakhand,23.1,2018-19,September
solar,Uttarakhand,36.12,2019-20,April
solar,Uttarakhand,26.76,2019-20,August
solar,Uttarakhand,19.24,2019-20,December
solar,Uttarakhand,29.12,2019-20,February
solar,Uttarakhand,18.94,2019-20,January
solar,Uttarakhand,27.86,2019-20,July
solar,Uttarakhand,36.9,2019-20,June
solar,Uttarakhand,36.24,2019-20,March
solar,Uttarakhand,26.51,2019-20,May
solar,Uttarakhand,25.24,2019-20,November
solar,Uttarakhand,29.38,2019-20,October
solar,Uttarakhand,29.2,2019-20,September
solar,Uttarakhand,36.63,2020-21,April
solar,Uttarakhand,25.63,2020-21,August
solar,Uttarakhand,25.63,2020-21,December
solar,Uttarakhand,24.63,2020-21,February
solar,Uttarakhand,17.1,2020-21,January
solar,Uttarakhand,29.74,2020-21,July
solar,Uttarakhand,34.03,2020-21,June
solar,Uttarakhand,24.63,2020-21,March
solar,Uttarakhand,34.73,2020-21,May
solar,Uttarakhand,25.63,2020-21,November
solar,Uttarakhand,25.63,2020-21,October
solar,Uttarakhand,25.63,2020-21,September
solar,Uttarakhand,24.63,2021-22,April
solar,Uttarakhand,24.63,2021-22,August
solar,Uttarakhand,24.63,2021-22,December
solar,Uttarakhand,27.65,2021-22,February
solar,Uttarakhand,24.63,2021-22,January
solar,Uttarakhand,24.63,2021-22,July
solar,Uttarakhand,24.63,2021-22,June
solar,Uttarakhand,27.65,2021-22,March
solar,Uttarakhand,24.63,2021-22,May
solar,Uttarakhand,24.63,2021-22,November
solar,Uttarakhand,24.63,2021-22,October
solar,Uttarakhand,24.63,2021-22,September
solar,Uttarakhand,27.65,2022-23,April
solar,Uttarakhand,27.65,2022-23,August
solar,Uttarakhand,27.65,2022-23,December
solar,Uttarakhand,27.65,2022-23,February
solar,Uttarakhand,27.65,2022-23,January
solar,Uttarakhand,27.65,2022-23,July
solar,Uttarakhand,27.65,2022-23,June
solar,Uttarakhand,27.65,2022-23,March
solar,Uttarakhand,27.65,2022-23,May
solar,Uttarakhand,27.65,2022-23,November
solar,Uttarakhand,27.65,2022-23,October
solar,Uttarakhand,27.65,2022-23,September
solar,Uttarakhand,27.65,2023-24,April
solar,Uttarakhand,27.65,2023-24,August
solar,Uttarakhand,27.65,2023-24,December
solar,Uttarakhand,27.65,2023-24,February
solar,Uttarakhand,27.65,2023-24,January
solar,Uttarakhand,27.65,2023-24,July
solar,Uttarakhand,27.65,2023-24,June
solar,Uttarakhand,27.65,2023-24,March
solar,Uttarakhand,27.65,2023-24,May
solar,Uttarakhand,27.65,2023-24,November
solar,Uttarakhand,27.65,2023-24,October
solar,Uttarakhand,27.65,2023-24,September
solar,Uttarakhand,27.65,2024-25,April
solar,Uttarakhand,27.65,2024-25,August
solar,Uttarakhand,27.65,2024-25,December
solar,Uttarakhand,27.65,2024-25,February
solar,Uttarakhand,27.65,2024-25,January
solar,Uttarakhand,27.65,2024-25,July
solar,Uttarakhand,27.65,2024-25,June
solar,Uttarakhand,27.65,2024-25,March
solar,Uttarakhand,27.65,2024-25,May
solar,Uttarakhand,27.65,2024-25,November
solar,Uttarakhand,27.65,2024-25,October
solar,Uttarakhand,27.65,2024-25,September
solar,Uttarakhand,27.65,2025-26,April
solar,Uttarakhand,27.65,2025-26,August
solar,Uttarakhand,27.65,2025-26,December
solar,Uttarakhand,27.65,2025-26,February
solar,Uttarakhand,27.65,2025-26,January
solar,Uttarakhand,27.65,2025-26,July
solar,Uttarakhand,27.65,2025-26,June
solar,Uttarakhand,27.65,2025-26,March
solar,Uttarakhand,27.65,2025-26,May
solar,Uttarakhand,27.65,2025-26,November
solar,Uttarakhand,27.65,2025-26,October
solar,Uttarakhand,27.65,2025-26,September
solar,Uttarakhand,27.65,2026-27,April
solar,Uttarakhand,0.0,2026-27,August
solar,Uttarakhand,0.0,2026-27,December
solar,Uttarakhand,0.0,2026-27,February
solar,Uttarakhand,0.0,2026-27,January
solar,Uttarakhand,14.42,2026-27,July
solar,Uttarakhand,27.65,2026-27,June
solar,Uttarakhand,0.0,2026-27,March
solar,Uttarakhand,27.65,2026-27,May
solar,Uttarakhand,0.0,2026-27,November
solar,Uttarakhand,0.0,2026-27,October
solar,Uttarakhand,0.0,2026-27,September
solar,West Bengal,0.59,2015-16,April
solar,West Bengal,0.52,2015-16,August
solar,West Bengal,0.41,2015-16,December
solar,West Bengal,0.5,2015-16,February
solar,West Bengal,0.46,2015-16,January
solar,West Bengal,0.43,2015-16,July
solar,West Bengal,0.47,2015-16,June
solar,West Bengal,0.62,2015-16,March
solar,West Bengal,0.69,2015-16,May
solar,West Bengal,0.5,2015-16,November
solar,West Bengal,0.56,2015-16,October
solar,West Bengal,0.53,2015-16,September
solar,West Bengal,0.61,2016-17,April
solar,West Bengal,0.5,2016-17,August
solar,West Bengal,1.55,2016-17,December
solar,West Bengal,1.52,2016-17,February
solar,West Bengal,1.65,2016-17,January
solar,West Bengal,0.46,2016-17,July
solar,West Bengal,0.57,2016-17,June
solar,West Bengal,1.76,2016-17,March
solar,West Bengal,0.62,2016-17,May
solar,West Bengal,1.72,2016-17,November
